,time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,coco,el_price,consumption,timestamp,datetime,year,month,day,weekday,hour,date,is_holiday,season,google_trends_electricity
1168,2021-10-19 16:00:00+03:00,5.6,-3.5,52.0,0.0,0.0,300.0,10.8,20.4,1022.2,2.0,0.16748,0.321,2021-10-19 16:00:00,2021-10-19 16:00:00,2021,10,19,1,16,2021-10-19,False,Autumn,31
1169,2021-10-19 17:00:00+03:00,4.5,-2.8,59.0,0.0,0.0,240.0,3.6,14.8,1022.0,2.0,0.16796,1.396,2021-10-19 17:00:00,2021-10-19 17:00:00,2021,10,19,1,17,2021-10-19,False,Autumn,31
1170,2021-10-19 18:00:00+03:00,2.6,-2.3,70.0,0.0,0.0,140.0,3.6,11.1,1021.9,2.0,0.1790999999999999,0.984,2021-10-19 18:00:00,2021-10-19 18:00:00,2021,10,19,1,18,2021-10-19,False,Autumn,31
1171,2021-10-19 19:00:00+03:00,2.2,-2.1,73.0,0.0,0.0,190.0,3.6,7.4,1021.8,2.0,0.18037,0.504,2021-10-19 19:00:00,2021-10-19 19:00:00,2021,10,19,1,19,2021-10-19,False,Autumn,31
1172,2021-10-19 20:00:00+03:00,1.4,-2.4,76.0,0.0,0.0,180.0,3.6,9.3,1021.4,1.0,0.15478,1.886,2021-10-19 20:00:00,2021-10-19 20:00:00,2021,10,19,1,20,2021-10-19,False,Autumn,31
1173,2021-10-19 21:00:00+03:00,1.7,-2.3,75.0,0.0,0.0,190.0,7.2,9.3,1020.8,4.0,0.1112,1.067,2021-10-19 21:00:00,2021-10-19 21:00:00,2021,10,19,1,21,2021-10-19,False,Autumn,31
1174,2021-10-19 22:00:00+03:00,2.3,-2.4,71.0,0.0,0.0,180.0,7.2,11.1,1020.1,2.0,0.09498,1.525,2021-10-19 22:00:00,2021-10-19 22:00:00,2021,10,19,1,22,2021-10-19,False,Autumn,31
1175,2021-10-19 23:00:00+03:00,3.0,-2.3,68.0,0.0,0.0,160.0,10.8,13.0,1019.5,2.0,0.06795,1.421,2021-10-19 23:00:00,2021-10-19 23:00:00,2021,10,19,1,23,2021-10-19,False,Autumn,31
1176,2021-10-20 00:00:00+03:00,3.4,-2.6,65.0,0.0,0.0,160.0,10.8,14.8,1018.4,2.0,0.05102,0.659,2021-10-20 00:00:00,2021-10-20 00:00:00,2021,10,20,2,0,2021-10-20,False,Autumn,31
1177,2021-10-20 01:00:00+03:00,3.9,-2.5,63.0,0.0,0.0,170.0,10.8,22.2,1017.6,3.0,0.06401,0.578,2021-10-20 01:00:00,2021-10-20 01:00:00,2021,10,20,2,1,2021-10-20,False,Autumn,31
1178,2021-10-20 02:00:00+03:00,3.9,-1.7,67.0,0.0,0.0,160.0,10.8,22.2,1016.6,3.0,0.03859,0.789,2021-10-20 02:00:00,2021-10-20 02:00:00,2021,10,20,2,2,2021-10-20,False,Autumn,31
1179,2021-10-20 03:00:00+03:00,3.9,-1.5,68.0,0.0,0.0,150.0,14.4,25.9,1015.0,4.0,0.0040199999999999,1.918,2021-10-20 03:00:00,2021-10-20 03:00:00,2021,10,20,2,3,2021-10-20,False,Autumn,31
1180,2021-10-20 04:00:00+03:00,4.5,-0.7,69.0,0.0,0.0,150.0,14.4,25.9,1013.1,4.0,0.01646,1.415,2021-10-20 04:00:00,2021-10-20 04:00:00,2021,10,20,2,4,2021-10-20,False,Autumn,31
1181,2021-10-20 05:00:00+03:00,4.5,-0.1,72.0,0.0,0.0,150.0,14.4,27.8,1011.0,7.0,0.06078,0.385,2021-10-20 05:00:00,2021-10-20 05:00:00,2021,10,20,2,5,2021-10-20,False,Autumn,31
1182,2021-10-20 06:00:00+03:00,5.0,-0.0,70.0,0.0,0.0,150.0,14.4,31.5,1009.1,7.0,0.07137,0.236,2021-10-20 06:00:00,2021-10-20 06:00:00,2021,10,20,2,6,2021-10-20,False,Autumn,31
1183,2021-10-20 07:00:00+03:00,5.2,0.4,71.0,0.0,0.0,170.0,14.4,33.3,1007.7,7.0,0.08988,1.387,2021-10-20 07:00:00,2021-10-20 07:00:00,2021,10,20,2,7,2021-10-20,False,Autumn,31
1184,2021-10-20 08:00:00+03:00,4.4,2.4,87.0,0.0,0.0,160.0,14.4,35.2,1006.1,7.0,0.08881,2.391,2021-10-20 08:00:00,2021-10-20 08:00:00,2021,10,20,2,8,2021-10-20,False,Autumn,31
1185,2021-10-20 09:00:00+03:00,4.1,3.1,93.0,0.0,0.0,160.0,14.4,35.2,1004.2,8.0,0.09843,0.851,2021-10-20 09:00:00,2021-10-20 09:00:00,2021,10,20,2,9,2021-10-20,False,Autumn,31
1186,2021-10-20 10:00:00+03:00,4.6,3.6,93.0,0.0,0.0,170.0,18.0,37.0,1002.1,8.0,0.09843,1.038,2021-10-20 10:00:00,2021-10-20 10:00:00,2021,10,20,2,10,2021-10-20,False,Autumn,31
1187,2021-10-20 11:00:00+03:00,5.4,4.4,93.0,0.0,0.0,170.0,21.6,37.0,1000.2,8.0,0.08234,0.361,2021-10-20 11:00:00,2021-10-20 11:00:00,2021,10,20,2,11,2021-10-20,False,Autumn,31
1188,2021-10-20 12:00:00+03:00,5.9,4.9,93.0,0.0,0.0,180.0,21.6,35.2,998.5,8.0,0.08621,1.68,2021-10-20 12:00:00,2021-10-20 12:00:00,2021,10,20,2,12,2021-10-20,False,Autumn,31
1189,2021-10-20 13:00:00+03:00,6.9,6.0,94.0,0.0,0.0,180.0,18.0,35.2,996.9,8.0,0.07973,0.763,2021-10-20 13:00:00,2021-10-20 13:00:00,2021,10,20,2,13,2021-10-20,False,Autumn,31
1190,2021-10-20 14:00:00+03:00,7.8,7.0,95.0,0.0,0.0,190.0,18.0,37.0,995.2,8.0,0.0810699999999999,0.282,2021-10-20 14:00:00,2021-10-20 14:00:00,2021,10,20,2,14,2021-10-20,False,Autumn,31
1191,2021-10-20 15:00:00+03:00,9.0,8.4,96.0,0.0,0.0,200.0,14.4,40.8,994.0,7.0,0.08314,0.744,2021-10-20 15:00:00,2021-10-20 15:00:00,2021,10,20,2,15,2021-10-20,False,Autumn,31
1192,2021-10-20 16:00:00+03:00,10.7,10.1,96.0,0.0,0.0,210.0,18.0,40.8,992.9,8.0,0.08757,3.888,2021-10-20 16:00:00,2021-10-20 16:00:00,2021,10,20,2,16,2021-10-20,False,Autumn,31
1193,2021-10-20 17:00:00+03:00,11.7,11.1,96.0,0.0,0.0,200.0,14.4,40.8,991.5,7.0,0.08269,9.816,2021-10-20 17:00:00,2021-10-20 17:00:00,2021,10,20,2,17,2021-10-20,False,Autumn,31
1194,2021-10-20 18:00:00+03:00,12.4,11.8,96.0,0.0,0.0,200.0,18.0,40.8,990.3,7.0,0.07878,5.168,2021-10-20 18:00:00,2021-10-20 18:00:00,2021,10,20,2,18,2021-10-20,False,Autumn,31
1195,2021-10-20 19:00:00+03:00,12.8,12.2,96.0,0.0,0.0,200.0,18.0,40.8,989.2,8.0,0.0931299999999999,6.901,2021-10-20 19:00:00,2021-10-20 19:00:00,2021,10,20,2,19,2021-10-20,False,Autumn,31
1196,2021-10-20 20:00:00+03:00,13.4,12.5,94.0,0.0,0.0,220.0,18.0,46.3,988.1,8.0,0.08983,1.315,2021-10-20 20:00:00,2021-10-20 20:00:00,2021,10,20,2,20,2021-10-20,False,Autumn,31
1197,2021-10-20 21:00:00+03:00,14.2,12.6,90.0,0.0,0.0,230.0,21.6,46.3,987.0,7.0,0.08789,0.429,2021-10-20 21:00:00,2021-10-20 21:00:00,2021,10,20,2,21,2021-10-20,False,Autumn,31
1198,2021-10-20 22:00:00+03:00,13.6,12.7,94.0,0.0,0.0,220.0,14.4,46.3,986.4,7.0,0.05503,1.045,2021-10-20 22:00:00,2021-10-20 22:00:00,2021,10,20,2,22,2021-10-20,False,Autumn,31
1199,2021-10-20 23:00:00+03:00,13.6,12.5,93.0,0.0,0.0,230.0,18.0,46.3,986.0,5.0,0.016,1.066,2021-10-20 23:00:00,2021-10-20 23:00:00,2021,10,20,2,23,2021-10-20,False,Autumn,31
1200,2021-10-21 00:00:00+03:00,13.5,12.1,91.0,0.0,0.0,230.0,18.0,46.3,985.8,7.0,0.01609,0.915,2021-10-21 00:00:00,2021-10-21 00:00:00,2021,10,21,3,0,2021-10-21,False,Autumn,31
1201,2021-10-21 01:00:00+03:00,13.1,11.8,92.0,0.0,0.0,250.0,21.6,55.5,986.3,7.0,0.03004,0.583,2021-10-21 01:00:00,2021-10-21 01:00:00,2021,10,21,3,1,2021-10-21,False,Autumn,31
1202,2021-10-21 02:00:00+03:00,12.7,11.8,94.0,0.0,0.0,250.0,14.4,53.7,986.9,7.0,0.03017,0.58,2021-10-21 02:00:00,2021-10-21 02:00:00,2021,10,21,3,2,2021-10-21,False,Autumn,31
1203,2021-10-21 03:00:00+03:00,12.7,11.4,92.0,0.0,0.0,240.0,14.4,48.2,986.9,4.0,0.0189699999999999,1.091,2021-10-21 03:00:00,2021-10-21 03:00:00,2021,10,21,3,3,2021-10-21,False,Autumn,31
1204,2021-10-21 04:00:00+03:00,12.8,11.4,91.0,0.0,0.0,220.0,10.8,46.3,986.6,7.0,0.0188,0.901,2021-10-21 04:00:00,2021-10-21 04:00:00,2021,10,21,3,4,2021-10-21,False,Autumn,31
1205,2021-10-21 05:00:00+03:00,12.6,11.5,93.0,0.0,0.0,220.0,10.8,40.8,986.2,7.0,0.02914,0.582,2021-10-21 05:00:00,2021-10-21 05:00:00,2021,10,21,3,5,2021-10-21,False,Autumn,31
1206,2021-10-21 06:00:00+03:00,12.7,11.4,92.0,0.0,0.0,240.0,14.4,37.0,985.9,7.0,0.04774,0.276,2021-10-21 06:00:00,2021-10-21 06:00:00,2021,10,21,3,6,2021-10-21,False,Autumn,31
1207,2021-10-21 07:00:00+03:00,12.5,11.6,94.0,0.0,0.0,240.0,14.4,35.2,986.2,18.0,0.0770999999999999,0.374,2021-10-21 07:00:00,2021-10-21 07:00:00,2021,10,21,3,7,2021-10-21,False,Autumn,31
1208,2021-10-21 08:00:00+03:00,12.0,11.1,94.0,0.0,0.0,240.0,10.8,37.0,986.5,18.0,0.096,2.163,2021-10-21 08:00:00,2021-10-21 08:00:00,2021,10,21,3,8,2021-10-21,False,Autumn,31
1209,2021-10-21 09:00:00+03:00,12.5,10.7,89.0,0.0,0.0,240.0,10.8,37.0,986.6,4.0,0.10549,0.721,2021-10-21 09:00:00,2021-10-21 09:00:00,2021,10,21,3,9,2021-10-21,False,Autumn,31
1210,2021-10-21 10:00:00+03:00,12.5,10.9,90.0,0.0,0.0,230.0,10.8,37.0,987.1,18.0,0.10342,0.406,2021-10-21 10:00:00,2021-10-21 10:00:00,2021,10,21,3,10,2021-10-21,False,Autumn,31
1211,2021-10-21 11:00:00+03:00,12.9,11.1,89.0,0.0,0.0,220.0,10.8,40.8,986.8,17.0,0.0896599999999999,0.336,2021-10-21 11:00:00,2021-10-21 11:00:00,2021,10,21,3,11,2021-10-21,False,Autumn,31
1212,2021-10-21 12:00:00+03:00,13.4,11.5,88.0,0.0,0.0,220.0,10.8,38.9,986.8,3.0,0.07705,0.676,2021-10-21 12:00:00,2021-10-21 12:00:00,2021,10,21,3,12,2021-10-21,False,Autumn,31
1213,2021-10-21 13:00:00+03:00,14.2,11.0,81.0,0.0,0.0,230.0,10.8,35.2,986.6,17.0,0.07156,0.849,2021-10-21 13:00:00,2021-10-21 13:00:00,2021,10,21,3,13,2021-10-21,False,Autumn,31
1214,2021-10-21 14:00:00+03:00,14.5,10.9,79.0,0.0,0.0,220.0,10.8,35.2,986.0,18.0,0.07112,0.256,2021-10-21 14:00:00,2021-10-21 14:00:00,2021,10,21,3,14,2021-10-21,False,Autumn,31
1215,2021-10-21 15:00:00+03:00,15.2,10.6,74.0,0.0,0.0,220.0,10.8,33.3,984.9,4.0,0.07148,1.828,2021-10-21 15:00:00,2021-10-21 15:00:00,2021,10,21,3,15,2021-10-21,False,Autumn,31
1216,2021-10-21 16:00:00+03:00,14.1,10.9,81.0,0.0,0.0,190.0,14.4,33.3,984.0,17.0,0.07381,0.407,2021-10-21 16:00:00,2021-10-21 16:00:00,2021,10,21,3,16,2021-10-21,False,Autumn,31
1217,2021-10-21 17:00:00+03:00,13.6,10.9,84.0,0.0,0.0,160.0,14.4,33.3,982.2,7.0,0.07397,0.942,2021-10-21 17:00:00,2021-10-21 17:00:00,2021,10,21,3,17,2021-10-21,False,Autumn,31
1218,2021-10-21 18:00:00+03:00,13.2,11.6,90.0,0.0,0.0,180.0,21.6,35.2,980.4,7.0,0.0841,0.384,2021-10-21 18:00:00,2021-10-21 18:00:00,2021,10,21,3,18,2021-10-21,False,Autumn,31
1219,2021-10-21 19:00:00+03:00,12.6,11.3,92.0,0.0,0.0,190.0,18.0,38.9,979.7,7.0,0.10103,0.359,2021-10-21 19:00:00,2021-10-21 19:00:00,2021,10,21,3,19,2021-10-21,False,Autumn,31
1220,2021-10-21 20:00:00+03:00,12.4,10.5,88.0,0.0,0.0,200.0,18.0,40.8,978.4,7.0,0.09131,0.687,2021-10-21 20:00:00,2021-10-21 20:00:00,2021,10,21,3,20,2021-10-21,False,Autumn,31
1221,2021-10-21 21:00:00+03:00,12.1,9.7,85.0,0.0,0.0,190.0,18.0,50.0,977.5,4.0,0.07866,1.282,2021-10-21 21:00:00,2021-10-21 21:00:00,2021,10,21,3,21,2021-10-21,False,Autumn,31
1222,2021-10-21 22:00:00+03:00,11.8,8.5,80.0,0.0,0.0,200.0,18.0,53.7,976.6,7.0,0.07008,0.398,2021-10-21 22:00:00,2021-10-21 22:00:00,2021,10,21,3,22,2021-10-21,False,Autumn,31
1223,2021-10-21 23:00:00+03:00,11.0,8.6,85.0,0.0,0.0,200.0,21.6,51.8,976.1,7.0,0.06517,0.264,2021-10-21 23:00:00,2021-10-21 23:00:00,2021,10,21,3,23,2021-10-21,False,Autumn,31
1224,2021-10-22 00:00:00+03:00,9.9,6.8,81.0,0.0,0.0,230.0,18.0,51.8,976.8,7.0,0.03506,0.889,2021-10-22 00:00:00,2021-10-22 00:00:00,2021,10,22,4,0,2021-10-22,False,Autumn,31
1225,2021-10-22 01:00:00+03:00,9.8,5.6,75.0,0.0,0.0,220.0,18.0,59.3,977.3,17.0,0.06342,0.191,2021-10-22 01:00:00,2021-10-22 01:00:00,2021,10,22,4,1,2021-10-22,False,Autumn,31
1226,2021-10-22 02:00:00+03:00,8.4,5.3,81.0,0.0,0.0,240.0,21.6,61.1,978.1,17.0,0.03718,1.002,2021-10-22 02:00:00,2021-10-22 02:00:00,2021,10,22,4,2,2021-10-22,False,Autumn,31
1227,2021-10-22 03:00:00+03:00,8.1,3.0,70.0,0.0,0.0,230.0,21.6,59.3,978.6,1.0,0.00306,2.043,2021-10-22 03:00:00,2021-10-22 03:00:00,2021,10,22,4,3,2021-10-22,False,Autumn,31
1228,2021-10-22 04:00:00+03:00,8.1,2.6,68.0,0.0,0.0,230.0,18.0,57.4,979.3,3.0,0.02868,1.295,2021-10-22 04:00:00,2021-10-22 04:00:00,2021,10,22,4,4,2021-10-22,False,Autumn,31
1229,2021-10-22 05:00:00+03:00,8.0,2.2,67.0,0.0,0.0,230.0,18.0,55.5,979.6,3.0,0.0042,1.682,2021-10-22 05:00:00,2021-10-22 05:00:00,2021,10,22,4,5,2021-10-22,False,Autumn,31
1230,2021-10-22 06:00:00+03:00,8.1,2.3,67.0,0.0,0.0,220.0,18.0,51.8,980.0,2.0,0.0551,0.228,2021-10-22 06:00:00,2021-10-22 06:00:00,2021,10,22,4,6,2021-10-22,False,Autumn,31
1231,2021-10-22 07:00:00+03:00,4.3,1.8,84.0,0.0,0.0,250.0,18.0,53.7,981.0,4.0,0.08914,1.243,2021-10-22 07:00:00,2021-10-22 07:00:00,2021,10,22,4,7,2021-10-22,False,Autumn,31
1232,2021-10-22 08:00:00+03:00,5.8,3.1,83.0,0.0,0.0,240.0,14.4,51.8,981.2,3.0,0.08665,1.296,2021-10-22 08:00:00,2021-10-22 08:00:00,2021,10,22,4,8,2021-10-22,False,Autumn,31
1233,2021-10-22 09:00:00+03:00,6.6,3.6,81.0,0.0,0.0,230.0,14.4,51.8,981.9,3.0,0.0922,0.67,2021-10-22 09:00:00,2021-10-22 09:00:00,2021,10,22,4,9,2021-10-22,False,Autumn,31
1234,2021-10-22 10:00:00+03:00,7.4,3.4,76.0,0.0,0.0,220.0,14.4,51.8,982.7,3.0,0.08939,0.428,2021-10-22 10:00:00,2021-10-22 10:00:00,2021,10,22,4,10,2021-10-22,False,Autumn,31
1235,2021-10-22 11:00:00+03:00,7.9,3.2,72.0,0.0,0.0,240.0,14.4,53.7,983.5,3.0,0.06856,0.397,2021-10-22 11:00:00,2021-10-22 11:00:00,2021,10,22,4,11,2021-10-22,False,Autumn,31
1236,2021-10-22 12:00:00+03:00,8.2,0.9,60.0,0.0,0.0,250.0,21.6,55.5,984.4,3.0,0.06811,0.4,2021-10-22 12:00:00,2021-10-22 12:00:00,2021,10,22,4,12,2021-10-22,False,Autumn,31
1237,2021-10-22 13:00:00+03:00,7.9,1.7,65.0,0.0,0.0,230.0,18.0,55.5,985.7,17.0,0.06523,0.364,2021-10-22 13:00:00,2021-10-22 13:00:00,2021,10,22,4,13,2021-10-22,False,Autumn,31
1238,2021-10-22 14:00:00+03:00,7.0,2.1,71.0,0.0,0.0,240.0,21.6,59.3,986.4,17.0,0.07001,0.379,2021-10-22 14:00:00,2021-10-22 14:00:00,2021,10,22,4,14,2021-10-22,False,Autumn,31
1239,2021-10-22 15:00:00+03:00,7.2,1.1,65.0,0.0,0.0,250.0,21.6,61.1,987.0,3.0,0.07001,0.391,2021-10-22 15:00:00,2021-10-22 15:00:00,2021,10,22,4,15,2021-10-22,False,Autumn,31
1240,2021-10-22 16:00:00+03:00,6.7,1.4,69.0,0.0,0.0,280.0,21.6,61.1,988.1,17.0,0.06801,0.28,2021-10-22 16:00:00,2021-10-22 16:00:00,2021,10,22,4,16,2021-10-22,False,Autumn,31
1241,2021-10-22 17:00:00+03:00,7.6,1.0,63.0,0.0,0.0,250.0,18.0,57.4,988.5,17.0,0.07004,1.078,2021-10-22 17:00:00,2021-10-22 17:00:00,2021,10,22,4,17,2021-10-22,False,Autumn,31
1242,2021-10-22 18:00:00+03:00,7.1,-0.4,59.0,0.0,0.0,240.0,14.4,53.7,989.1,17.0,0.08266,0.428,2021-10-22 18:00:00,2021-10-22 18:00:00,2021,10,22,4,18,2021-10-22,False,Autumn,31
1243,2021-10-22 19:00:00+03:00,6.7,0.6,65.0,0.0,0.0,250.0,14.4,48.2,989.6,2.0,0.09204,0.359,2021-10-22 19:00:00,2021-10-22 19:00:00,2021,10,22,4,19,2021-10-22,False,Autumn,31
1244,2021-10-22 20:00:00+03:00,6.0,0.7,69.0,0.0,0.0,220.0,7.2,44.5,990.0,2.0,0.08973,0.478,2021-10-22 20:00:00,2021-10-22 20:00:00,2021,10,22,4,20,2021-10-22,False,Autumn,31
1245,2021-10-22 21:00:00+03:00,5.8,2.1,77.0,0.0,0.0,220.0,7.2,38.9,990.2,2.0,0.08125,0.539,2021-10-22 21:00:00,2021-10-22 21:00:00,2021,10,22,4,21,2021-10-22,False,Autumn,31
1246,2021-10-22 22:00:00+03:00,5.6,2.8,82.0,0.0,0.0,220.0,10.8,35.2,990.5,2.0,0.07867,0.399,2021-10-22 22:00:00,2021-10-22 22:00:00,2021,10,22,4,22,2021-10-22,False,Autumn,31
1247,2021-10-22 23:00:00+03:00,4.9,3.1,88.0,0.0,0.0,230.0,10.8,33.3,990.7,2.0,0.0807,1.575,2021-10-22 23:00:00,2021-10-22 23:00:00,2021,10,22,4,23,2021-10-22,False,Autumn,31
1248,2021-10-23 00:00:00+03:00,4.7,1.7,81.0,0.0,0.0,240.0,10.8,31.5,991.0,2.0,0.05508,1.556,2021-10-23 00:00:00,2021-10-23 00:00:00,2021,10,23,5,0,2021-10-23,False,Autumn,31
1249,2021-10-23 01:00:00+03:00,3.9,1.3,83.0,0.0,0.0,210.0,10.8,27.8,991.5,2.0,0.06075,1.184,2021-10-23 01:00:00,2021-10-23 01:00:00,2021,10,23,5,1,2021-10-23,False,Autumn,31
1250,2021-10-23 02:00:00+03:00,3.6,1.3,85.0,0.0,0.0,220.0,10.8,27.8,991.6,2.0,0.05753,1.272,2021-10-23 02:00:00,2021-10-23 02:00:00,2021,10,23,5,2,2021-10-23,False,Autumn,31
1251,2021-10-23 03:00:00+03:00,3.7,1.9,88.0,0.0,0.0,230.0,10.8,25.9,991.9,1.0,0.05701,1.458,2021-10-23 03:00:00,2021-10-23 03:00:00,2021,10,23,5,3,2021-10-23,False,Autumn,31
1252,2021-10-23 04:00:00+03:00,3.8,2.6,92.0,0.0,0.0,230.0,7.2,24.1,992.2,2.0,0.05869,0.906,2021-10-23 04:00:00,2021-10-23 04:00:00,2021,10,23,5,4,2021-10-23,False,Autumn,31
1253,2021-10-23 05:00:00+03:00,4.0,2.4,89.0,0.0,0.0,240.0,10.8,24.1,992.8,2.0,0.05814,0.99,2021-10-23 05:00:00,2021-10-23 05:00:00,2021,10,23,5,5,2021-10-23,False,Autumn,31
1254,2021-10-23 06:00:00+03:00,4.1,2.3,88.0,0.0,0.0,230.0,7.2,24.1,993.2,7.0,0.06312,0.943,2021-10-23 06:00:00,2021-10-23 06:00:00,2021,10,23,5,6,2021-10-23,False,Autumn,31
1255,2021-10-23 07:00:00+03:00,4.2,2.2,87.0,0.0,0.0,240.0,10.8,20.4,993.7,3.0,0.06552,1.309,2021-10-23 07:00:00,2021-10-23 07:00:00,2021,10,23,5,7,2021-10-23,False,Autumn,31
1256,2021-10-23 08:00:00+03:00,4.5,2.7,88.0,0.0,0.0,250.0,10.8,22.2,994.4,7.0,0.06543,0.794,2021-10-23 08:00:00,2021-10-23 08:00:00,2021,10,23,5,8,2021-10-23,False,Autumn,31
1257,2021-10-23 09:00:00+03:00,4.4,3.4,93.0,0.0,0.0,250.0,10.8,25.9,995.3,8.0,0.08231,0.94,2021-10-23 09:00:00,2021-10-23 09:00:00,2021,10,23,5,9,2021-10-23,False,Autumn,31
1258,2021-10-23 10:00:00+03:00,3.6,2.7,94.0,0.0,0.0,290.0,10.8,29.6,996.6,7.0,0.08805,0.83,2021-10-23 10:00:00,2021-10-23 10:00:00,2021,10,23,5,10,2021-10-23,False,Autumn,31
1259,2021-10-23 11:00:00+03:00,3.1,2.1,93.0,0.0,0.0,280.0,14.4,29.6,998.1,7.0,0.09475,1.226,2021-10-23 11:00:00,2021-10-23 11:00:00,2021,10,23,5,11,2021-10-23,False,Autumn,31
1260,2021-10-23 12:00:00+03:00,3.0,2.0,93.0,0.0,0.0,280.0,10.8,31.5,999.5,7.0,0.09121,0.642,2021-10-23 12:00:00,2021-10-23 12:00:00,2021,10,23,5,12,2021-10-23,False,Autumn,31
1261,2021-10-23 13:00:00+03:00,3.2,2.2,93.0,0.0,0.0,280.0,14.4,33.3,1000.9,7.0,0.08588,0.981,2021-10-23 13:00:00,2021-10-23 13:00:00,2021,10,23,5,13,2021-10-23,False,Autumn,31
1262,2021-10-23 14:00:00+03:00,3.6,2.6,93.0,0.0,0.0,290.0,14.4,33.3,1002.1,7.0,0.08493,1.794,2021-10-23 14:00:00,2021-10-23 14:00:00,2021,10,23,5,14,2021-10-23,False,Autumn,31
1263,2021-10-23 15:00:00+03:00,4.1,2.8,91.0,0.0,0.0,290.0,14.4,33.3,1003.5,7.0,0.08561,0.719,2021-10-23 15:00:00,2021-10-23 15:00:00,2021,10,23,5,15,2021-10-23,False,Autumn,31
1264,2021-10-23 16:00:00+03:00,4.3,2.6,89.0,0.0,0.0,290.0,14.4,33.3,1005.1,7.0,0.0856,1.489,2021-10-23 16:00:00,2021-10-23 16:00:00,2021,10,23,5,16,2021-10-23,False,Autumn,31
1265,2021-10-23 17:00:00+03:00,4.1,2.8,91.0,0.0,0.0,300.0,14.4,33.3,1006.6,7.0,0.1129,1.196,2021-10-23 17:00:00,2021-10-23 17:00:00,2021,10,23,5,17,2021-10-23,False,Autumn,31
1266,2021-10-23 18:00:00+03:00,3.8,2.8,93.0,0.0,0.0,320.0,10.8,31.5,1008.2,7.0,0.13265,0.253,2021-10-23 18:00:00,2021-10-23 18:00:00,2021,10,23,5,18,2021-10-23,False,Autumn,31
1267,2021-10-23 19:00:00+03:00,3.7,2.5,92.0,0.0,0.0,300.0,10.8,29.6,1009.8,7.0,0.19435,0.235,2021-10-23 19:00:00,2021-10-23 19:00:00,2021,10,23,5,19,2021-10-23,False,Autumn,31
1268,2021-10-23 20:00:00+03:00,3.5,2.2,91.0,0.0,0.0,310.0,10.8,27.8,1011.3,7.0,0.17272,0.255,2021-10-23 20:00:00,2021-10-23 20:00:00,2021,10,23,5,20,2021-10-23,False,Autumn,31
1269,2021-10-23 21:00:00+03:00,3.2,1.6,89.0,0.0,0.0,310.0,10.8,25.9,1012.4,4.0,0.15489,0.866,2021-10-23 21:00:00,2021-10-23 21:00:00,2021,10,23,5,21,2021-10-23,False,Autumn,31
1270,2021-10-23 22:00:00+03:00,2.8,1.3,90.0,0.0,0.0,320.0,7.2,24.1,1013.7,7.0,0.12317,0.961,2021-10-23 22:00:00,2021-10-23 22:00:00,2021,10,23,5,22,2021-10-23,False,Autumn,31
1271,2021-10-23 23:00:00+03:00,1.9,0.7,92.0,0.0,0.0,300.0,7.2,22.2,1014.8,7.0,0.11006,0.736,2021-10-23 23:00:00,2021-10-23 23:00:00,2021,10,23,5,23,2021-10-23,False,Autumn,31
1272,2021-10-24 00:00:00+03:00,1.6,0.1,90.0,0.0,0.0,310.0,10.8,22.2,1016.2,4.0,0.09497,0.69,2021-10-24 00:00:00,2021-10-24 00:00:00,2021,10,24,6,0,2021-10-24,False,Autumn,34
1273,2021-10-24 01:00:00+03:00,1.2,-0.1,91.0,0.0,0.0,300.0,7.2,20.4,1017.4,2.0,0.05642,1.665,2021-10-24 01:00:00,2021-10-24 01:00:00,2021,10,24,6,1,2021-10-24,False,Autumn,34
1274,2021-10-24 02:00:00+03:00,0.3,-0.6,94.0,0.0,0.0,300.0,7.2,18.5,1018.3,2.0,0.0672099999999999,0.98,2021-10-24 02:00:00,2021-10-24 02:00:00,2021,10,24,6,2,2021-10-24,False,Autumn,34
1275,2021-10-24 03:00:00+03:00,0.3,-0.6,94.0,0.0,0.0,310.0,7.2,20.4,1019.2,2.0,0.06561,1.37,2021-10-24 03:00:00,2021-10-24 03:00:00,2021,10,24,6,3,2021-10-24,False,Autumn,34
1276,2021-10-24 04:00:00+03:00,1.2,-0.0,92.0,0.0,0.0,300.0,7.2,18.5,1020.2,3.0,0.06551,0.988,2021-10-24 04:00:00,2021-10-24 04:00:00,2021,10,24,6,4,2021-10-24,False,Autumn,34
1277,2021-10-24 05:00:00+03:00,1.1,-0.4,90.0,0.0,0.0,300.0,10.8,18.5,1020.9,3.0,0.06562,0.726,2021-10-24 05:00:00,2021-10-24 05:00:00,2021,10,24,6,5,2021-10-24,False,Autumn,34
1278,2021-10-24 06:00:00+03:00,1.1,-0.7,88.0,0.0,0.0,300.0,10.8,18.5,1021.5,3.0,0.0706,1.026,2021-10-24 06:00:00,2021-10-24 06:00:00,2021,10,24,6,6,2021-10-24,False,Autumn,34
1279,2021-10-24 07:00:00+03:00,0.9,-1.8,82.0,0.0,0.0,290.0,7.2,18.5,1022.2,4.0,0.06965,1.173,2021-10-24 07:00:00,2021-10-24 07:00:00,2021,10,24,6,7,2021-10-24,False,Autumn,34
1280,2021-10-24 08:00:00+03:00,0.5,-1.7,85.0,0.0,0.0,300.0,7.2,18.5,1023.1,4.0,0.07099,1.196,2021-10-24 08:00:00,2021-10-24 08:00:00,2021,10,24,6,8,2021-10-24,False,Autumn,34
