,time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,coco,el_price,y_original,date,year,month,dow,dayname,weekend,hour,season,h_type,is_holiday,y_imp,y_imp_r2,y_imp_r3,y_imp_log,y_imp_r2_log,y_imp_r3_log
2732,2021-12-23 17:00:00+00:00,-6.2,-7.4,91.0,0.0,30.0,200.0,18.0,37.0,1000.3,4.0,0.24303,0.883,2021-12-23,2021,12,3,Thursday,no,17,Winter,4_shortday,hol,0.883001,1.4830010000000025,1.202000999999999,-0.12442894587598702,0.3940677374644028,0.18398766805942435
2733,2021-12-23 18:00:00+00:00,-5.9,-7.7,87.0,0.0,30.0,200.0,18.0,35.2,999.0,4.0,0.22003,1.101,2021-12-23,2021,12,3,Thursday,no,18,Winter,4_shortday,hol,1.101001,0.9920010000000021,1.3556676666666654,0.0962197660053438,-0.008031163633254079,0.30429407590116014
2734,2021-12-23 19:00:00+00:00,-5.3,-7.4,85.0,0.0,30.0,200.0,14.4,35.2,998.1,4.0,0.16633,1.895,2021-12-23,2021,12,3,Thursday,no,19,Winter,4_shortday,hol,1.895001,1.4980010000000021,1.2930009999999987,0.6392193662387359,0.40413155265154865,0.2569658731846253
2735,2021-12-23 20:00:00+00:00,-4.7,-7.3,82.0,0.0,30.0,200.0,14.4,35.2,997.2,14.0,0.1505,1.518,2021-12-23,2021,12,3,Thursday,no,20,Winter,4_shortday,hol,1.518001,1.706501000000002,1.5046676666666654,0.4173943377347495,0.5344450753591802,0.4085720543260378
2736,2021-12-23 21:00:00+00:00,-4.2,-6.8,82.0,0.0,30.0,210.0,14.4,33.3,996.3,14.0,0.1383,1.547,2021-12-23,2021,12,3,Thursday,no,21,Winter,4_shortday,hol,1.5470009999999998,1.5325010000000021,1.653334333333332,0.43631821800313114,0.42690104135656604,0.5027940569072523
2737,2021-12-23 22:00:00+00:00,-3.7,-5.5,87.0,0.0,30.0,200.0,14.4,33.3,995.0,14.0,0.09885,1.412,2021-12-23,2021,12,3,Thursday,no,22,Winter,4_shortday,hol,1.4120009999999998,1.4795010000000022,1.492334333333332,0.3450078472860969,0.39170486876192195,0.4003415606820726
2738,2021-12-23 23:00:00+00:00,-3.1,-4.7,89.0,0.0,30.0,200.0,14.4,33.3,994.2,14.0,0.10742,1.083,2021-12-23,2021,12,3,Thursday,no,23,Winter,4_shortday,hol,1.0830009999999999,1.247501000000002,1.3473343333333319,0.07973589137946131,0.2211423502464234,0.29812807251987133
2739,2021-12-24 00:00:00+00:00,-2.5,-4.1,89.0,0.0,30.0,190.0,10.8,31.5,992.9,14.0,0.09614,1.467,2021-12-24,2021,12,4,Friday,no,0,Winter,1_sthol,hol,1.467001,1.2750010000000023,1.3206676666666655,0.38322018082387066,0.24294696292380916,0.2781374168012986
2740,2021-12-24 01:00:00+00:00,-2.3,-3.6,91.0,0.0,30.0,200.0,10.8,33.3,991.8,14.0,0.08929,1.427,2021-12-24,2021,12,4,Friday,no,1,Winter,1_sthol,hol,1.427001,1.4470010000000022,1.3256676666666654,0.3555750392653017,0.369493138734113,0.2819162318945987
2741,2021-12-24 02:00:00+00:00,-1.6,-2.4,94.0,0.0,30.0,200.0,14.4,31.5,991.0,14.0,0.08178,1.087,2021-12-24,2021,12,4,Friday,no,2,Winter,1_sthol,hol,1.0870009999999999,1.257001000000002,1.3270009999999988,0.0834225281018506,0.22872872515274384,0.28292150892928825
2742,2021-12-24 03:00:00+00:00,-1.4,-2.2,94.0,0.0,30.0,210.0,14.4,29.6,989.8,14.0,0.0858,1.42,2021-12-24,2021,12,4,Friday,no,3,Winter,1_sthol,hol,1.4200009999999998,1.2535010000000022,1.311334333333332,0.3506575758382734,0.22594043638214906,0.271045193881079
2743,2021-12-24 04:00:00+00:00,-1.5,-3.1,89.0,0.0,30.0,220.0,14.4,31.5,989.4,14.0,0.10008,0.945,2021-12-24,2021,12,4,Friday,no,4,Winter,1_sthol,hol,0.945001,1.182501000000002,1.1506676666666653,-0.05656929328789601,0.16763168704955705,0.14034235361410669
2744,2021-12-24 05:00:00+00:00,-2.3,-3.9,89.0,0.0,30.0,220.0,14.4,31.5,988.8,14.0,0.08674,1.799,2021-12-24,2021,12,4,Friday,no,5,Winter,1_sthol,hol,1.7990009999999999,1.3720010000000022,1.3880009999999985,0.5872315108326106,0.31627025816640325,0.32786458254544726
2745,2021-12-24 06:00:00+00:00,-2.9,-3.9,93.0,0.0,40.0,210.0,7.2,29.6,988.5,14.0,0.11594,1.284,2021-12-24,2021,12,4,Friday,no,6,Winter,1_sthol,hol,1.284001,1.541501000000002,1.3426676666666655,0.24998098408366548,0.4327566170626393,0.29465843097442246
2746,2021-12-24 07:00:00+00:00,-3.4,-4.5,92.0,0.0,40.0,210.0,10.8,27.8,987.9,14.0,0.14668,2.646,2021-12-24,2021,12,4,Friday,no,7,Winter,1_sthol,hol,2.646001,1.9650010000000022,1.9096676666666657,0.9730494436216419,0.6754927542269487,0.6469292304097906
2747,2021-12-24 08:00:00+00:00,-3.7,-4.5,94.0,0.0,40.0,250.0,10.8,25.9,988.3,14.0,0.18983,0.999,2021-12-24,2021,12,4,Friday,no,8,Winter,1_sthol,hol,0.999001,1.8225010000000021,1.6430009999999988,-0.0009994993330835057,0.6002097335973718,0.4965244476976718
2748,2021-12-24 09:00:00+00:00,-4.9,-6.3,90.0,0.0,40.0,330.0,14.4,22.2,988.4,14.0,0.1899,0.547,2021-12-24,2021,12,4,Friday,no,9,Winter,1_sthol,hol,0.5470010000000001,0.7730010000000023,1.3973343333333321,-0.6033046484082619,-0.2574749367344881,0.3345663739992294
2749,2021-12-24 10:00:00+00:00,-5.7,-6.9,91.0,0.0,40.0,340.0,7.2,24.1,988.5,15.0,0.17991,1.482,2021-12-24,2021,12,4,Friday,no,10,Winter,1_sthol,hol,1.482001,1.0145010000000023,1.0093343333333322,0.3933932016375001,0.014396865990493805,0.009291037659573015
2750,2021-12-24 11:00:00+00:00,-6.1,-7.3,91.0,0.0,40.0,340.0,7.2,22.2,988.2,15.0,0.18996,0.376,2021-12-24,2021,12,4,Friday,no,11,Winter,1_sthol,hol,0.376001,0.9290010000000022,0.8016676666666656,-0.9781634760213112,-0.07364546374261073,-0.22106113770991717
2751,2021-12-24 12:00:00+00:00,-6.5,-8.2,88.0,0.0,40.0,340.0,7.2,20.4,987.9,14.0,0.16415,1.4,2021-12-24,2021,12,4,Friday,no,12,Winter,1_sthol,hol,1.4000009999999998,0.8880010000000021,1.0860009999999987,0.336472950906672,-0.11878240986447253,0.0825021423216316
2752,2021-12-24 13:00:00+00:00,-7.4,-9.2,87.0,0.0,40.0,310.0,10.8,16.7,987.8,14.0,0.15096,2.164,2021-12-24,2021,12,4,Friday,no,13,Winter,1_sthol,hol,2.1640010000000003,1.7820010000000024,1.3133343333333323,0.7719588230913373,0.5777368902156893,0.27256919606276186
2753,2021-12-24 14:00:00+00:00,-7.9,-9.7,87.0,0.0,40.0,310.0,3.6,14.8,987.7,14.0,0.1852299999999999,1.257,2021-12-24,2021,12,4,Friday,no,14,Winter,1_sthol,hol,1.2570009999999998,1.7105010000000023,1.6070009999999988,0.22872872515274206,0.5367863100597315,0.47436970903271697
2754,2021-12-24 15:00:00+00:00,-8.0,-9.9,86.0,0.0,40.0,310.0,3.6,14.8,987.7,14.0,0.21874,0.768,2021-12-24,2021,12,4,Friday,no,15,Winter,1_sthol,hol,0.768001,1.0125010000000019,1.3963343333333322,-0.2639642437519792,0.012423507652392259,0.3338504694579059
2755,2021-12-24 16:00:00+00:00,-8.8,-11.3,82.0,0.0,40.0,310.0,7.2,9.3,987.6,4.0,0.15474,2.13,2021-12-24,2021,12,4,Friday,no,16,Winter,1_sthol,hol,2.130001,1.449001000000002,1.3850009999999988,0.7561224492047917,0.3708743534694335,0.32570086166070095
2756,2021-12-24 17:00:00+00:00,-9.8,-11.6,87.0,0.0,40.0,280.0,3.6,11.1,987.5,2.0,0.1601699999999999,1.782,2021-12-24,2021,12,4,Friday,no,17,Winter,1_sthol,hol,1.782001,1.9560010000000019,1.5600009999999989,0.577736890215688,0.6709020828599396,0.4446864622868805
2757,2021-12-24 18:00:00+00:00,-10.3,-11.6,90.0,0.0,40.0,240.0,3.6,11.1,987.3,3.0,0.14402,1.993,2021-12-24,2021,12,4,Friday,no,18,Winter,1_sthol,hol,1.993001,1.887501000000002,1.968334333333332,0.6896415429866783,0.635253731942228,0.6771876690251167
2758,2021-12-24 19:00:00+00:00,-10.8,-12.3,89.0,0.0,40.0,260.0,3.6,11.1,987.5,2.0,0.12138,2.159,2021-12-24,2021,12,4,Friday,no,19,Winter,1_sthol,hol,2.159001,2.076001000000002,1.9780009999999988,0.76964561470996,0.7304434469990956,0.6820867387615649
2759,2021-12-24 20:00:00+00:00,-10.9,-12.6,87.0,0.0,40.0,0.0,11.0,11.1,987.6,3.0,0.14045,1.792,2021-12-24,2021,12,4,Friday,no,20,Winter,1_sthol,hol,1.792001,1.975501000000002,1.981334333333332,0.5833328725882972,0.680822037070143,0.6837705234578528
2760,2021-12-24 21:00:00+00:00,-9.9,-11.7,87.0,0.0,40.0,290.0,7.2,13.0,987.7,14.0,0.1100999999999999,1.782,2021-12-24,2021,12,4,Friday,no,21,Winter,1_sthol,hol,1.782001,1.7870010000000018,1.9110009999999988,0.577736890215688,0.5805387957742255,0.6476271885442361
2761,2021-12-24 22:00:00+00:00,-10.4,-12.1,87.0,0.0,40.0,300.0,7.2,13.0,987.8,14.0,0.10784,1.509,2021-12-24,2021,12,4,Friday,no,22,Winter,1_sthol,hol,1.5090009999999998,1.6455010000000019,1.694334333333332,0.4114478424760157,0.4980448971190929,0.5272899399991171
2762,2021-12-24 23:00:00+00:00,-11.0,-12.6,88.0,0.0,40.0,310.0,7.2,14.8,988.5,14.0,0.08922,1.957,2021-12-24,2021,12,4,Friday,no,23,Winter,1_sthol,hol,1.957001,1.733001000000002,1.749334333333332,0.671413199400012,0.5498545877673487,0.5592353346198555
2763,2021-12-25 00:00:00+00:00,-11.0,-12.7,87.0,0.0,40.0,290.0,10.8,16.7,989.3,14.0,0.07717,1.611,2021-12-25,2021,12,5,Saturday,yes,0,Winter,1_sthol,hol,1.611001,1.784001000000002,1.692334333333332,0.4768557249271089,0.5788585946957782,0.5261088381971101
2764,2021-12-25 01:00:00+00:00,-12.4,-13.8,89.0,0.0,40.0,300.0,10.8,18.5,990.1,14.0,0.06825,1.987,2021-12-25,2021,12,5,Saturday,yes,1,Winter,1_sthol,hol,1.987001,1.7990010000000018,1.8516676666666656,0.6866264668408164,0.5872315108326117,0.6160866744773427
2765,2021-12-25 02:00:00+00:00,-13.4,-15.0,88.0,0.0,40.0,280.0,7.2,18.5,990.8,14.0,0.07482,2.002,2021-12-25,2021,12,5,Saturday,yes,2,Winter,1_sthol,hol,2.002001,1.9945010000000019,1.8666676666666655,0.6941471803934035,0.6903938937419912,0.6241548447871355
2766,2021-12-25 03:00:00+00:00,-12.9,-14.7,86.0,0.0,40.0,290.0,10.8,18.5,991.4,14.0,0.08002,1.768,2021-12-25,2021,12,5,Saturday,yes,3,Winter,1_sthol,hol,1.768001,1.8850010000000017,1.9190009999999988,0.5698495298261514,0.6339283514038131,0.6518047381301685
2767,2021-12-25 04:00:00+00:00,-13.7,-15.5,86.0,0.0,40.0,280.0,7.2,18.5,992.3,14.0,0.08128,1.923,2021-12-25,2021,12,5,Saturday,yes,4,Winter,1_sthol,hol,1.923001,1.8455010000000018,1.8976676666666654,0.6538869866273083,0.6127507853463453,0.6406255882636326
2768,2021-12-25 05:00:00+00:00,-14.3,-16.0,87.0,0.0,40.0,250.0,3.6,20.4,992.7,14.0,0.0916299999999999,2.086,2021-12-25,2021,12,5,Saturday,yes,5,Winter,1_sthol,hol,2.086001,2.0045010000000016,1.9256676666666654,0.7352488359648512,0.6953951519778265,0.6552727474315584
2769,2021-12-25 06:00:00+00:00,-14.1,-15.8,87.0,0.0,90.0,260.0,7.2,20.4,993.3,3.0,0.11949,1.509,2021-12-25,2021,12,5,Saturday,yes,6,Winter,1_sthol,hol,1.5090009999999998,1.7975010000000013,1.8393343333333319,0.4114478424760157,0.5863973669411443,0.6094037308020807
2770,2021-12-25 07:00:00+00:00,-13.4,-15.0,88.0,0.0,90.0,270.0,7.2,20.4,993.8,14.0,0.13046,3.516,2021-12-25,2021,12,5,Saturday,yes,7,Winter,1_sthol,hol,3.516001,2.5125010000000016,2.3703343333333318,1.257324264236997,0.9212786713950658,0.8630310141147735
2771,2021-12-25 08:00:00+00:00,-13.5,-15.2,87.0,0.0,90.0,270.0,7.2,20.4,994.5,14.0,0.15006,1.687,2021-12-25,2021,12,5,Saturday,yes,8,Winter,1_sthol,hol,1.687001,2.6015010000000016,2.2373343333333318,0.5229523963318832,0.956088586141767,0.8052851274573622
2772,2021-12-25 09:00:00+00:00,-12.8,-14.5,87.0,0.0,90.0,250.0,7.2,22.2,995.0,14.0,0.17994,0.738,2021-12-25,2021,12,5,Saturday,yes,9,Winter,1_sthol,hol,0.738001,1.2125010000000018,1.9803343333333323,-0.3038100993690324,0.19268516857143067,0.6832656856708607
2773,2021-12-25 10:00:00+00:00,-11.7,-13.4,87.0,0.0,90.0,220.0,3.6,18.5,994.9,2.0,0.17142,0.81,2021-12-25,2021,12,5,Saturday,yes,10,Winter,1_sthol,hol,0.8100010000000001,0.7740010000000018,1.0783343333333322,-0.21071979674851335,-0.2561821134035781,0.07541756664135559
2774,2021-12-25 11:00:00+00:00,-10.9,-12.9,85.0,0.0,90.0,220.0,3.6,18.5,994.7,21.0,0.15001,3.028,2021-12-25,2021,12,5,Saturday,yes,11,Winter,1_sthol,hol,3.028001,1.919001000000002,1.5253343333333322,1.1079026658261386,0.6518047381301701,0.42221362100357707
2775,2021-12-25 12:00:00+00:00,-10.9,-12.8,86.0,0.0,90.0,210.0,7.2,18.5,994.4,4.0,0.15095,1.838,2021-12-25,2021,12,5,Saturday,yes,12,Winter,1_sthol,hol,1.838001,2.4330010000000017,1.892000999999999,0.6086785680029883,0.8891254748165094,0.6376349991707725
2776,2021-12-25 13:00:00+00:00,-9.6,-11.6,85.0,0.0,90.0,230.0,7.2,20.4,994.0,14.0,0.14186,2.367,2021-12-25,2021,12,5,Saturday,yes,13,Winter,1_sthol,hol,2.367001,2.102501000000002,2.4110009999999993,0.8616237530074653,0.7431275884891108,0.8800420139646051
2777,2021-12-25 14:00:00+00:00,-8.5,-10.6,85.0,0.0,90.0,240.0,7.2,22.2,993.5,14.0,0.15975,1.18,2021-12-25,2021,12,5,Saturday,yes,14,Winter,1_sthol,hol,1.1800009999999999,1.7735010000000015,1.795000999999999,0.1655152859348413,0.5729555590881618,0.5850055790431505
2778,2021-12-25 15:00:00+00:00,-7.3,-8.8,89.0,0.0,90.0,220.0,10.8,20.4,992.8,14.0,0.1662,0.729,2021-12-25,2021,12,5,Saturday,yes,15,Winter,1_sthol,hol,0.729001,0.9545010000000015,1.4253343333333321,-0.31608017523230725,-0.04656658814794538,0.3544064060847134
2779,2021-12-25 16:00:00+00:00,-6.6,-8.1,89.0,0.0,90.0,250.0,10.8,24.1,991.9,14.0,0.20422,0.249,2021-12-25,2021,12,5,Saturday,yes,16,Winter,1_sthol,hol,0.249001,0.4890010000000016,0.7193343333333321,-1.3902983664612367,-0.7153907445195777,-0.32942903165704585
2780,2021-12-25 17:00:00+00:00,-6.4,-8.1,88.0,0.0,90.0,240.0,7.2,24.1,991.7,14.0,0.15909,0.85,2021-12-25,2021,12,5,Saturday,yes,17,Winter,1_sthol,hol,0.850001,0.5495010000000016,0.6093343333333322,-0.16251775302787871,-0.5987446853038993,-0.4953881744996444
2781,2021-12-25 18:00:00+00:00,-5.7,-6.8,92.0,0.0,90.0,230.0,10.8,22.2,991.5,15.0,0.14249,1.329,2021-12-25,2021,12,5,Saturday,yes,18,Winter,1_sthol,hol,1.3290009999999999,1.0895010000000016,0.8093343333333322,0.2844275321762728,0.08571979325434355,-0.21154317988677915
2782,2021-12-25 19:00:00+00:00,-4.6,-5.8,91.0,0.0,90.0,280.0,10.8,24.1,991.7,14.0,0.13036,0.994,2021-12-25,2021,12,5,Saturday,yes,19,Winter,1_sthol,hol,0.994001,1.1615010000000014,1.0576676666666656,-0.006017066289851743,0.1497131341836182,0.056066169409966934
2783,2021-12-25 20:00:00+00:00,-6.0,-6.9,93.0,0.0,90.0,290.0,7.2,24.1,992.1,14.0,0.15136,1.459,2021-12-25,2021,12,5,Saturday,yes,20,Winter,1_sthol,hol,1.459001,1.2265010000000016,1.2606676666666654,0.37775195494137326,0.20416540004424547,0.23164147479893513
2784,2021-12-25 21:00:00+00:00,-6.7,-7.8,92.0,0.0,90.0,270.0,7.2,24.1,992.3,14.0,0.12996,2.017,2021-12-25,2021,12,5,Saturday,yes,21,Winter,1_sthol,hol,2.017001,1.7380010000000017,1.4900009999999988,0.7016117547577724,0.5527356022170289,0.39877679109808134
2785,2021-12-25 22:00:00+00:00,-7.0,-8.4,90.0,0.0,90.0,260.0,10.8,20.4,992.0,1.0,0.09517,1.521,2021-12-25,2021,12,5,Saturday,yes,22,Winter,1_sthol,hol,1.5210009999999998,1.7690010000000016,1.6656676666666657,0.4193686707391355,0.5704149804686143,0.5102260440539935
2786,2021-12-25 23:00:00+00:00,-6.2,-7.9,88.0,0.0,90.0,260.0,10.8,22.2,991.7,14.0,0.0972,1.964,2021-12-25,2021,12,5,Saturday,yes,23,Winter,1_sthol,hol,1.9640009999999999,1.7425010000000014,1.8340009999999989,0.674983719097114,0.5553214375404698,0.6064999190903942
2787,2021-12-26 00:00:00+00:00,-6.3,-7.4,92.0,0.0,90.0,270.0,10.8,22.2,991.6,15.0,0.0931599999999999,1.925,2021-12-26,2021,12,6,Sunday,yes,0,Winter,1_sthol,hol,1.925001,1.9445010000000016,1.803334333333332,0.654926487220132,0.6650053888845543,0.5896373587187766
2788,2021-12-26 01:00:00+00:00,-5.9,-7.1,91.0,0.0,90.0,290.0,10.8,22.2,991.7,14.0,0.0915499999999999,1.538,2021-12-26,2021,12,6,Sunday,yes,1,Winter,1_sthol,hol,1.538001,1.7315010000000015,1.8090009999999985,0.43048352127829936,0.5489886623941038,0.5927747592046021
2789,2021-12-26 02:00:00+00:00,-6.1,-7.6,89.0,0.0,90.0,280.0,10.8,24.1,992.1,14.0,0.09158,1.412,2021-12-26,2021,12,6,Sunday,yes,2,Winter,1_sthol,hol,1.4120009999999998,1.4750010000000016,1.6250009999999986,0.3450078472860969,0.38865866775765606,0.48550843116612596
2790,2021-12-26 03:00:00+00:00,-8.0,-9.5,89.0,0.0,90.0,340.0,10.8,27.8,993.2,14.0,0.09319,1.318,2021-12-26,2021,12,6,Sunday,yes,3,Winter,1_sthol,hol,1.318001,1.3650010000000015,1.4226676666666656,0.27611619480536903,0.3111551612373884,0.3525337476764915
2791,2021-12-26 04:00:00+00:00,-8.9,-11.3,83.0,0.0,90.0,320.0,14.4,24.1,995.4,14.0,0.1,1.536,2021-12-26,2021,12,6,Sunday,yes,4,Winter,1_sthol,hol,1.536001,1.4270010000000015,1.4220009999999987,0.4291822857669351,0.3555750392653028,0.35206503461568145
2792,2021-12-26 05:00:00+00:00,-10.6,-13.4,80.0,0.0,90.0,320.0,14.4,24.1,997.4,14.0,0.10008,1.641,2021-12-26,2021,12,6,Sunday,yes,5,Winter,1_sthol,hol,1.641001,1.5885010000000015,1.498334333333332,0.49530642149228976,0.4627908042519454,0.40435404666348174
2793,2021-12-26 06:00:00+00:00,-11.4,-14.3,79.0,0.0,130.0,300.0,10.8,22.2,999.1,4.0,0.14145,1.718,2021-12-26,2021,12,6,Sunday,yes,6,Winter,1_sthol,hol,1.718001,1.6795010000000015,1.6316676666666654,0.5411614056340711,0.5184967254853362,0.48960260018445123
2794,2021-12-26 07:00:00+00:00,-11.6,-13.8,84.0,0.0,130.0,290.0,7.2,22.2,1000.5,14.0,0.14332,1.17,2021-12-26,2021,12,6,Sunday,yes,7,Winter,1_sthol,hol,1.1700009999999998,1.4440010000000014,1.5096676666666653,0.15700460351015405,0.3674177329911713,0.4118895383036272
2795,2021-12-26 08:00:00+00:00,-11.7,-14.3,81.0,0.0,130.0,290.0,14.4,22.2,1001.6,14.0,0.1691399999999999,1.731,2021-12-26,2021,12,6,Sunday,yes,8,Winter,1_sthol,hol,1.731001,1.4505010000000014,1.5396676666666653,0.5486998538946564,0.3719090139965272,0.4315665922713787
2796,2021-12-26 09:00:00+00:00,-12.5,-14.6,84.0,0.0,130.0,270.0,10.8,24.1,1002.6,14.0,0.18292,1.044,2021-12-26,2021,12,6,Sunday,yes,9,Winter,1_sthol,hol,1.044001,1.3875010000000016,1.3150009999999988,0.043060447314394325,0.32750428735891474,0.27383742608571154
2797,2021-12-26 10:00:00+00:00,-12.8,-14.9,84.0,0.0,130.0,270.0,7.2,25.9,1003.5,14.0,0.1983,3.058,2021-12-26,2021,12,6,Sunday,yes,10,Winter,1_sthol,hol,3.058001,2.0510010000000016,1.944334333333332,1.1177614345179354,0.7183279666571659,0.6649196734183617
2798,2021-12-26 11:00:00+00:00,-12.1,-14.5,82.0,0.0,130.0,270.0,7.2,25.9,1004.2,14.0,0.19566,3.226,2021-12-26,2021,12,6,Sunday,yes,11,Winter,1_sthol,hol,3.226001,3.142001000000002,2.4426676666666656,1.1712432896843703,1.144859858101998,0.8930907480922815
2799,2021-12-26 12:00:00+00:00,-11.8,-14.1,83.0,0.0,130.0,270.0,10.8,27.8,1004.8,1.0,0.1937299999999999,1.839,2021-12-26,2021,12,6,Sunday,yes,12,Winter,1_sthol,hol,1.8390009999999999,2.5325010000000017,2.7076676666666657,0.6092224893958262,0.9292073520073566,0.9960876247223177
2800,2021-12-26 13:00:00+00:00,-11.9,-14.1,84.0,0.0,130.0,280.0,7.2,27.8,1005.7,14.0,0.1933,2.184,2021-12-26,2021,12,6,Sunday,yes,13,Winter,1_sthol,hol,2.1840010000000003,2.0115010000000018,2.4163343333333325,0.7811585157580118,0.6988812095490199,0.8822516535007313
2801,2021-12-26 14:00:00+00:00,-12.1,-13.8,87.0,0.0,130.0,260.0,7.2,27.8,1006.3,14.0,0.1933899999999999,1.2,2021-12-26,2021,12,6,Sunday,yes,14,Winter,1_sthol,hol,1.2000009999999999,1.6920010000000019,1.741000999999999,0.18232239012694063,0.5259118522004065,0.5544602351684251
2802,2021-12-26 15:00:00+00:00,-10.5,-12.4,86.0,0.0,130.0,270.0,10.8,25.9,1006.8,3.0,0.19565,9.05,2021-12-26,2021,12,6,Sunday,yes,15,Winter,1_sthol,hol,9.050001,5.125001000000002,4.144667666666666,2.202764868209066,1.6341307201464044,1.421822608452933
2803,2021-12-26 16:00:00+00:00,-10.3,-11.9,88.0,0.0,130.0,280.0,7.2,20.4,1007.6,14.0,0.21755,5.369,2021-12-26,2021,12,6,Sunday,yes,16,Winter,1_sthol,hol,5.369001,7.209501000000001,5.206334333333332,1.6806418576948385,1.9753997394704292,1.6498760252812132
2804,2021-12-26 17:00:00+00:00,-11.0,-12.5,89.0,0.0,130.0,280.0,7.2,22.2,1008.2,14.0,0.21058,5.277,2021-12-26,2021,12,6,Sunday,yes,17,Winter,1_sthol,hol,5.277001,5.323001000000001,6.5653343333333325,1.6633579439251236,1.6720372420545895,1.881803433089167
2805,2021-12-26 18:00:00+00:00,-11.4,-12.7,90.0,0.0,130.0,250.0,3.6,20.4,1008.6,1.0,0.20775,1.328,2021-12-26,2021,12,6,Sunday,yes,18,Winter,1_sthol,hol,1.328001,3.302501000000002,3.991334333333332,0.28367480406600676,1.1946800602152066,1.3841255943778619
2806,2021-12-26 19:00:00+00:00,-11.5,-12.4,93.0,0.0,130.0,180.0,3.6,18.5,1008.8,14.0,0.19069,1.028,2021-12-26,2021,12,6,Sunday,yes,19,Winter,1_sthol,hol,1.028001,1.1780010000000019,2.544334333333332,0.02761613979514609,0.16381893412547086,0.9338690571784093
2807,2021-12-26 20:00:00+00:00,-11.6,-13.0,89.0,0.0,130.0,180.0,3.6,18.5,1009.2,14.0,0.15549,1.426,2021-12-26,2021,12,6,Sunday,yes,20,Winter,1_sthol,hol,1.4260009999999999,1.2270010000000018,1.2606676666666654,0.3548740232541303,0.20457298072436875,0.23164147479893513
2808,2021-12-26 21:00:00+00:00,-10.8,-12.3,89.0,0.0,130.0,170.0,3.6,16.7,1009.2,14.0,0.1449,1.976,2021-12-26,2021,12,6,Sunday,yes,21,Winter,1_sthol,hol,1.976001,1.7010010000000015,1.4766676666666652,0.6810751053984224,0.5312169013030296,0.3897879725896072
2809,2021-12-26 22:00:00+00:00,-9.8,-11.1,90.0,0.0,130.0,190.0,3.6,9.3,1009.4,4.0,0.10008,1.564,2021-12-26,2021,12,6,Sunday,yes,22,Winter,1_sthol,hol,1.564001,1.7700010000000017,1.6553343333333321,0.4472472815091042,0.5709801115573305,0.5040030025256159
2810,2021-12-26 23:00:00+00:00,-9.0,-10.5,89.0,0.0,130.0,200.0,7.2,9.3,1009.5,4.0,0.09579,1.922,2021-12-26,2021,12,6,Sunday,yes,23,Winter,1_sthol,hol,1.9220009999999998,1.7430010000000018,1.8206676666666652,0.6533668308393284,0.5556083402611857,0.5992032836326112
2811,2021-12-27 00:00:00+00:00,-8.4,-9.7,90.0,0.0,130.0,200.0,3.6,11.1,1009.3,22.0,0.0949899999999999,1.554,2021-12-27,2021,12,0,Monday,no,0,Winter,not_hol,not_hol,1.554001,1.7380010000000017,1.6800009999999987,0.4408328954458921,0.5527356022170289,0.5187943886530849
2812,2021-12-27 01:00:00+00:00,-7.4,-8.8,90.0,0.0,130.0,260.0,7.2,11.1,1009.3,14.0,0.09118,1.819,2021-12-27,2021,12,0,Monday,no,1,Winter,not_hol,not_hol,1.8190009999999999,1.6865010000000016,1.7650009999999987,0.5982874492884453,0.5226559684633598,0.5681512569573368
2813,2021-12-27 02:00:00+00:00,-7.0,-8.2,91.0,0.0,130.0,260.0,7.2,11.1,1009.6,14.0,0.09838,1.385,2021-12-27,2021,12,0,Monday,no,2,Winter,not_hol,not_hol,1.385001,1.6020010000000018,1.5860009999999987,0.3257008616607018,0.47125347286569913,0.4612157537294806
2814,2021-12-27 03:00:00+00:00,-7.2,-8.3,92.0,0.0,130.0,270.0,7.2,11.1,1010.3,14.0,0.12642,1.363,2021-12-27,2021,12,0,Monday,no,3,Winter,not_hol,not_hol,1.363001,1.3740010000000016,1.5223343333333321,0.3096888863898417,0.3177269216019317,0.42024490242089435
2815,2021-12-27 04:00:00+00:00,-7.6,-8.5,93.0,0.0,130.0,260.0,3.6,13.0,1010.8,21.0,0.12048,1.199,2021-12-27,2021,12,0,Monday,no,4,Winter,not_hol,not_hol,1.199001,1.2810010000000016,1.3156676666666653,0.18148871007338635,0.24764180355441864,0.27434426808325046
2816,2021-12-27 05:00:00+00:00,-7.8,-8.5,95.0,0.0,130.0,270.0,3.6,13.0,1011.2,21.0,0.12994,1.559,2021-12-27,2021,12,0,Monday,no,5,Winter,not_hol,not_hol,1.5590009999999999,1.3790010000000017,1.3736676666666654,0.4440452315122521,0.32135932397406475,0.3174842916669507
2817,2021-12-27 06:00:00+00:00,-7.5,-8.6,92.0,0.0,130.0,220.0,3.6,11.1,1011.7,4.0,0.14551,1.627,2021-12-27,2021,12,0,Monday,no,6,Winter,not_hol,not_hol,1.627001,1.5930010000000017,1.4616676666666655,0.4867384428648618,0.46561965867410593,0.37957802130631496
2818,2021-12-27 07:00:00+00:00,-7.4,-8.3,93.0,0.0,130.0,200.0,3.6,11.1,1012.4,21.0,0.19755,1.118,2021-12-27,2021,12,0,Monday,no,7,Winter,not_hol,not_hol,1.118001,1.3725010000000017,1.4346676666666653,0.11154226918689024,0.3166346229987344,0.36093323121715204
