,time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,coco,el_price,y_original,date,year,month,dow,dayname,weekend,hour,season,h_type,is_holiday,y_imp,y_imp_r2,y_imp_r3,y_imp_r7,y_imp_r14,y_imp_log,y_imp_r2_log,y_imp_r3_log,y_imp_r7_log,y_imp_r14_log
1425,2021-10-30 06:00:00+00:00,6.0,5.0,93.0,0.0,0.0,160.0,7.2,18.5,1016.9,2.0,0.11483,0.613,2021-10-30,2021,10,5,Saturday,yes,6,Autumn,not_hol,not_hol,0.613,0.5960000000000027,0.5050000000000008,0.5050000000000008,0.5050000000000008,-0.48939034304592566,-0.5175146119167827,-0.6831968497067756,-0.6831968497067756,-0.6831968497067756
1426,2021-10-30 07:00:00+00:00,6.7,5.2,90.0,0.0,0.0,160.0,7.2,16.7,1017.1,1.0,0.11408,1.422,2021-10-30,2021,10,5,Saturday,yes,7,Autumn,not_hol,not_hol,1.422,1.0175000000000027,0.8713333333333342,0.8713333333333342,0.8713333333333342,0.3520643313810491,0.01734863833461569,-0.1377306734660785,-0.1377306734660785,-0.1377306734660785
1427,2021-10-30 08:00:00+00:00,8.2,5.7,84.0,0.0,0.0,170.0,7.2,16.7,1017.2,1.0,0.10903,0.178,2021-10-30,2021,10,5,Saturday,yes,8,Autumn,not_hol,not_hol,0.178,0.8000000000000027,0.7376666666666676,0.7376666666666676,0.7376666666666676,-1.725971728690052,-0.22314355131420638,-0.30426322759919583,-0.30426322759919583,-0.30426322759919583
1428,2021-10-30 09:00:00+00:00,10.4,6.5,77.0,0.0,0.0,180.0,7.2,18.5,1017.3,1.0,0.10131,0.201,2021-10-30,2021,10,5,Saturday,yes,9,Autumn,not_hol,not_hol,0.201,0.18950000000000278,0.6003333333333342,0.6003333333333342,0.6003333333333342,-1.6044503709230613,-1.6633662544596413,-0.5102702224742893,-0.5102702224742893,-0.5102702224742893
1429,2021-10-30 10:00:00+00:00,11.0,6.9,76.0,0.0,0.0,150.0,7.2,18.5,1016.9,1.0,0.0851,0.234,2021-10-30,2021,10,5,Saturday,yes,10,Autumn,not_hol,not_hol,0.234,0.2175000000000028,0.20433333333333414,0.20433333333333414,0.20433333333333414,-1.4524341636244356,-1.5255564284533853,-1.5880026317140314,-1.5880026317140314,-1.5880026317140314
1430,2021-10-30 11:00:00+00:00,11.6,6.5,71.0,0.0,0.0,160.0,10.8,20.4,1016.4,1.0,0.08427,0.409,2021-10-30,2021,10,5,Saturday,yes,11,Autumn,not_hol,not_hol,0.409,0.3215000000000028,0.28133333333333416,0.28133333333333416,0.28133333333333416,-0.8940401229393353,-1.1347577353044542,-1.2682150730542867,-1.2682150730542867,-1.2682150730542867
1431,2021-10-30 12:00:00+00:00,13.1,6.7,65.0,0.0,0.0,170.0,10.8,20.4,1015.8,1.0,0.08411,1.208,2021-10-30,2021,10,5,Saturday,yes,12,Autumn,not_hol,not_hol,1.208,0.8085000000000028,0.6170000000000008,0.6170000000000008,0.6170000000000008,0.18896609951262316,-0.21257459996497208,-0.482886255076748,-0.482886255076748,-0.482886255076748
1432,2021-10-30 13:00:00+00:00,13.2,6.3,63.0,0.0,0.0,160.0,10.8,20.4,1015.2,1.0,0.08427,4.192,2021-10-30,2021,10,5,Saturday,yes,13,Autumn,not_hol,not_hol,4.192,2.700000000000003,1.9363333333333344,1.9363333333333344,1.9363333333333344,1.4331779470187411,0.9932517730102844,0.6607961503422863,0.6607961503422863,0.6607961503422863
1433,2021-10-30 14:00:00+00:00,12.0,6.9,71.0,0.0,0.0,160.0,10.8,20.4,1015.2,1.0,0.08413,10.18,2021-10-30,2021,10,5,Saturday,yes,14,Autumn,not_hol,not_hol,10.18,7.186000000000003,5.193333333333334,5.193333333333334,5.193333333333334,2.3204250111223765,1.9721346886913274,1.6473757517744927,1.6473757517744927,1.6473757517744927
1434,2021-10-30 15:00:00+00:00,10.8,6.9,77.0,0.0,0.0,180.0,10.8,20.4,1015.7,1.0,0.08698,6.995,2021-10-30,2021,10,5,Saturday,yes,15,Autumn,not_hol,not_hol,6.995,8.587500000000002,7.122333333333334,7.122333333333334,7.122333333333334,1.9451956081174444,2.150307657548468,1.9632353870927415,1.9632353870927415,1.9632353870927415
1435,2021-10-30 16:00:00+00:00,10.2,6.7,79.0,0.0,0.0,190.0,10.8,20.4,1015.7,1.0,0.11467,6.478,2021-10-30,2021,10,5,Saturday,yes,16,Autumn,not_hol,not_hol,6.478,6.736500000000003,7.884333333333334,7.884333333333334,7.884333333333334,1.8684118207491376,1.907540502213766,2.064877668119357,2.064877668119357,2.064877668119357
1436,2021-10-30 17:00:00+00:00,9.8,6.3,79.0,0.0,0.0,200.0,7.2,22.2,1015.9,1.0,0.10783,4.723,2021-10-30,2021,10,5,Saturday,yes,17,Autumn,not_hol,not_hol,4.723,5.600500000000002,6.065333333333334,6.065333333333334,6.065333333333334,1.5524441909139801,1.7228558794696576,1.802589501039648,1.802589501039648,1.802589501039648
1437,2021-10-30 18:00:00+00:00,10.4,5.8,73.0,0.0,0.0,210.0,10.8,22.2,1016.2,1.0,0.08824,1.071,2021-10-30,2021,10,5,Saturday,yes,18,Autumn,not_hol,not_hol,1.071,2.8970000000000025,4.0906666666666665,4.0906666666666665,4.0906666666666665,0.06859279146561167,1.0636757187872141,1.4087079559567905,1.4087079559567905,1.4087079559567905
1438,2021-10-30 19:00:00+00:00,9.8,5.6,75.0,0.0,0.0,210.0,7.2,22.2,1016.4,1.0,0.06736,0.958,2021-10-30,2021,10,5,Saturday,yes,19,Autumn,not_hol,not_hol,0.958,1.0145000000000026,2.250666666666667,2.250666666666667,2.250666666666667,-0.04290750101127655,0.014395880283734966,0.8112264686255465,0.8112264686255465,0.8112264686255465
1439,2021-10-30 20:00:00+00:00,9.5,5.5,76.0,0.0,0.0,200.0,7.2,20.4,1016.3,1.0,0.06693,0.823,2021-10-30,2021,10,5,Saturday,yes,20,Autumn,not_hol,not_hol,0.823,0.8905000000000026,0.9506666666666672,0.9506666666666672,0.9506666666666672,-0.1947990783050673,-0.11597217625241776,-0.05059178611605961,-0.05059178611605961,-0.05059178611605961
1440,2021-10-30 21:00:00+00:00,9.0,5.2,77.0,0.0,0.0,190.0,7.2,22.2,1016.4,1.0,0.05718,0.638,2021-10-30,2021,10,5,Saturday,yes,21,Autumn,not_hol,not_hol,0.638,0.7305000000000026,0.8063333333333339,0.8063333333333339,0.8063333333333339,-0.44941699563734716,-0.3140260477913793,-0.21525805704021878,-0.21525805704021878,-0.21525805704021878
1441,2021-10-30 22:00:00+00:00,8.6,5.2,79.0,0.0,0.0,190.0,7.2,14.8,1016.2,1.0,0.02601,1.186,2021-10-30,2021,10,5,Saturday,yes,22,Autumn,not_hol,not_hol,1.186,0.9120000000000026,0.882333333333334,0.882333333333334,0.882333333333334,0.17058630057553367,-0.09211528890780282,-0.12518536542314476,-0.12518536542314476,-0.12518536542314476
1442,2021-10-30 23:00:00+00:00,7.2,4.8,85.0,0.0,0.0,180.0,7.2,16.7,1016.3,1.0,0.04981,0.617,2021-10-30,2021,10,5,Saturday,yes,23,Autumn,not_hol,not_hol,0.617,0.9015000000000026,0.8136666666666672,0.8136666666666672,0.8136666666666672,-0.48288625507674926,-0.10369523633876217,-0.206204497257286,-0.206204497257286,-0.206204497257286
1443,2021-10-31 00:00:00+00:00,6.8,4.8,87.0,0.0,0.0,180.0,7.2,18.5,1015.9,1.0,0.06006,1.727,2021-10-31,2021,10,6,Sunday,yes,0,Autumn,not_hol,not_hol,1.727,1.1720000000000028,1.1766666666666674,1.1766666666666674,1.1766666666666674,0.5463857991645416,0.15871169115482328,0.16268558227709634,0.16268558227709634,0.16268558227709634
1444,2021-10-31 01:00:00+00:00,7.1,5.2,88.0,0.0,0.0,180.0,10.8,18.5,1015.2,1.0,0.06003,,2021-10-31,2021,10,6,Sunday,yes,1,Autumn,not_hol,not_hol,1.169,1.4480000000000026,1.1710000000000007,1.1710000000000007,1.1710000000000007,0.15614868248993138,0.37018329396352645,0.1578580846155809,0.1578580846155809,0.1578580846155809
1445,2021-10-31 02:00:00+00:00,7.2,5.3,88.0,0.0,0.0,180.0,10.8,18.5,1014.8,1.0,0.05711,0.611,2021-10-31,2021,10,6,Sunday,yes,2,Autumn,not_hol,not_hol,0.611,0.8900000000000027,1.1690000000000007,1.1690000000000007,1.1690000000000007,-0.49265831981054176,-0.11653381625594852,0.15614868248993197,0.15614868248993197,0.15614868248993197
1446,2021-10-31 03:00:00+00:00,7.0,5.6,91.0,0.0,0.0,180.0,10.8,18.5,1014.2,1.0,0.05865,0.526,2021-10-31,2021,10,6,Sunday,yes,3,Autumn,not_hol,not_hol,0.526,0.5685000000000027,0.7686666666666673,0.7686666666666673,0.7686666666666673,-0.6424540662444271,-0.5647539657915416,-0.26309786682124164,-0.26309786682124164,-0.26309786682124164
1447,2021-10-31 04:00:00+00:00,6.6,5.4,92.0,0.0,0.0,180.0,7.2,22.2,1013.9,1.0,0.056,0.695,2021-10-31,2021,10,6,Sunday,yes,4,Autumn,not_hol,not_hol,0.695,0.6105000000000027,0.6106666666666674,0.6106666666666674,0.6106666666666674,-0.363843433417345,-0.49347698543137325,-0.49320402241617006,-0.49320402241617006,-0.49320402241617006
1448,2021-10-31 05:00:00+00:00,6.8,5.4,91.0,0.0,0.0,170.0,10.8,22.2,1012.9,1.0,0.0547299999999999,1.484,2021-10-31,2021,10,6,Sunday,yes,5,Autumn,not_hol,not_hol,1.484,1.0895000000000028,0.9016666666666673,0.9016666666666673,0.9016666666666673,0.3947411447451887,0.08571887540254008,-0.10351037636966416,-0.10351037636966416,-0.10351037636966416
1449,2021-10-31 06:00:00+00:00,7.3,5.3,87.0,0.0,0.0,180.0,14.4,22.2,1012.5,1.0,0.06024,0.759,2021-10-31,2021,10,6,Sunday,yes,6,Autumn,not_hol,not_hol,0.759,1.1215000000000028,0.9793333333333342,0.9793333333333342,0.9793333333333342,-0.27575350158650713,0.11466707497812847,-0.02088321091642328,-0.02088321091642328,-0.02088321091642328
1450,2021-10-31 07:00:00+00:00,7.9,5.5,85.0,0.0,0.0,190.0,10.8,24.1,1012.8,1.0,0.06109,2.728,2021-10-31,2021,10,6,Sunday,yes,7,Autumn,not_hol,not_hol,2.728,1.743500000000003,1.6570000000000007,1.6570000000000007,1.6570000000000007,1.0035687399812157,0.5558945871335704,0.5050087384444263,0.5050087384444263,0.5050087384444263
1451,2021-10-31 08:00:00+00:00,9.1,5.5,78.0,0.0,0.0,180.0,10.8,24.1,1012.6,1.0,0.07171,1.047,2021-10-31,2021,10,6,Sunday,yes,8,Autumn,not_hol,not_hol,1.047,1.8875000000000028,1.511333333333334,1.511333333333334,1.511333333333334,0.045928931888399735,0.6352532021410442,0.41299226341722806,0.41299226341722806,0.41299226341722806
1452,2021-10-31 09:00:00+00:00,9.8,5.6,75.0,0.0,0.0,190.0,14.4,25.9,1011.8,1.0,0.0649899999999999,0.969,2021-10-31,2021,10,6,Sunday,yes,9,Autumn,not_hol,not_hol,0.969,1.008000000000003,1.5813333333333341,1.5813333333333341,1.5813333333333341,-0.03149066709137085,0.007968169649179744,0.45826837302731516,0.45826837302731516,0.45826837302731516
1453,2021-10-31 10:00:00+00:00,10.8,5.5,70.0,0.0,0.0,200.0,14.4,31.5,1012.3,1.0,0.06491,0.56,2021-10-31,2021,10,6,Sunday,yes,10,Autumn,not_hol,not_hol,0.56,0.7645000000000028,0.8586666666666675,0.8586666666666675,0.8586666666666675,-0.579818495252942,-0.26853325361301633,-0.15237448042600157,-0.15237448042600157,-0.15237448042600157
1454,2021-10-31 11:00:00+00:00,11.5,5.8,68.0,0.0,0.0,200.0,10.8,31.5,1012.3,1.0,0.06166,2.063,2021-10-31,2021,10,6,Sunday,yes,11,Autumn,not_hol,not_hol,2.063,1.311500000000003,1.197333333333334,1.197333333333334,1.197333333333334,0.7241612340891148,0.2711715203247936,0.18009686177184406,0.18009686177184406,0.18009686177184406
1455,2021-10-31 12:00:00+00:00,11.8,5.9,67.0,0.0,0.0,180.0,10.8,29.6,1011.8,1.0,0.0574,0.586,2021-10-31,2021,10,6,Sunday,yes,12,Autumn,not_hol,not_hol,0.586,1.324500000000003,1.0696666666666677,1.0696666666666677,1.0696666666666677,-0.5344354894051245,0.2810350297299895,0.06734707345961105,0.06734707345961105,0.06734707345961105
1456,2021-10-31 13:00:00+00:00,11.9,5.5,65.0,0.0,0.0,190.0,10.8,27.8,1012.2,1.0,0.06107,0.466,2021-10-31,2021,10,6,Sunday,yes,13,Autumn,not_hol,not_hol,0.466,0.5260000000000029,1.0383333333333342,1.0383333333333342,1.0383333333333342,-0.7635696448564911,-0.6424540662444217,0.03761686357130763,0.03761686357130763,0.03761686357130763
1457,2021-10-31 14:00:00+00:00,10.9,5.6,70.0,0.0,0.0,180.0,10.8,25.9,1012.4,1.0,0.07589,0.428,2021-10-31,2021,10,6,Sunday,yes,14,Autumn,not_hol,not_hol,0.428,0.4470000000000029,0.49333333333333423,0.49333333333333423,0.49333333333333423,-0.8486320834003402,-0.8051966843685617,-0.7065702008920842,-0.7065702008920842,-0.7065702008920842
1458,2021-10-31 15:00:00+00:00,10.2,5.6,73.0,0.0,0.0,200.0,10.8,24.1,1012.7,1.0,0.09,1.147,2021-10-31,2021,10,6,Sunday,yes,15,Autumn,not_hol,not_hol,1.147,0.7875000000000029,0.6803333333333342,0.6803333333333342,0.6803333333333342,0.13714983814723367,-0.2388919082823453,-0.3851724048404006,-0.3851724048404006,-0.3851724048404006
1459,2021-10-31 16:00:00+00:00,9.6,5.6,76.0,0.0,0.0,200.0,7.2,24.1,1013.3,1.0,0.09751,0.739,2021-10-31,2021,10,6,Sunday,yes,16,Autumn,not_hol,not_hol,0.739,0.943000000000003,0.7713333333333342,0.7713333333333342,0.7713333333333342,-0.3024573580339353,-0.058688996348676435,-0.2596346598966237,-0.2596346598966237,-0.2596346598966237
1460,2021-10-31 17:00:00+00:00,9.1,5.3,77.0,0.0,0.0,190.0,7.2,20.4,1013.5,1.0,0.0955,0.937,2021-10-31,2021,10,6,Sunday,yes,17,Autumn,not_hol,not_hol,0.937,0.838000000000003,0.9410000000000011,0.9410000000000011,0.9410000000000011,-0.0650719967437148,-0.17673717850005047,-0.060812139396756296,-0.060812139396756296,-0.060812139396756296
1461,2021-10-31 18:00:00+00:00,9.7,5.5,75.0,0.0,0.0,200.0,10.8,22.2,1013.8,4.0,0.09207,1.036,2021-10-31,2021,10,6,Sunday,yes,18,Autumn,not_hol,not_hol,1.036,0.986500000000003,0.9040000000000009,0.9040000000000009,0.9040000000000009,0.035367143837291344,-0.013591953519463932,-0.10092591858995954,-0.10092591858995954,-0.10092591858995954
1462,2021-10-31 19:00:00+00:00,10.7,6.1,73.0,0.0,0.0,210.0,7.2,20.4,1014.1,2.0,0.07146,0.36,2021-10-31,2021,10,6,Sunday,yes,19,Autumn,not_hol,not_hol,0.36,0.6980000000000031,0.7776666666666676,0.7776666666666676,0.7776666666666676,-1.0216512475319814,-0.3595361762197602,-0.2514572956288156,-0.2514572956288156,-0.2514572956288156
1463,2021-10-31 20:00:00+00:00,10.5,6.1,74.0,0.0,0.0,200.0,10.8,20.4,1013.8,2.0,0.0642,0.257,2021-10-31,2021,10,6,Sunday,yes,20,Autumn,not_hol,not_hol,0.257,0.308500000000003,0.5510000000000009,0.5510000000000009,0.5510000000000009,-1.3586791940869172,-1.1760334356366848,-0.5960204698292209,-0.5960204698292209,-0.5960204698292209
1464,2021-10-31 21:00:00+00:00,10.4,6.4,76.0,0.0,0.0,200.0,7.2,20.4,1013.9,2.0,0.0585,0.221,2021-10-31,2021,10,6,Sunday,yes,21,Autumn,not_hol,not_hol,0.221,0.239000000000003,0.2793333333333342,0.2793333333333342,0.2793333333333342,-1.5095925774643841,-1.4312917270506138,-1.2753494671681607,-1.2753494671681607,-1.2753494671681607
1465,2021-10-31 22:00:00+00:00,10.3,6.3,76.0,0.0,0.0,200.0,10.8,16.7,1014.1,4.0,0.04547,1.127,2021-10-31,2021,10,6,Sunday,yes,22,Autumn,not_hol,not_hol,1.127,0.674000000000003,0.5350000000000009,0.5350000000000009,0.5350000000000009,0.11955923505763925,-0.3945251680698255,-0.6254885320861288,-0.6254885320861288,-0.6254885320861288
1466,2021-10-31 23:00:00+00:00,10.2,6.3,77.0,0.0,0.0,200.0,7.2,16.7,1014.4,4.0,0.05922,0.452,2021-10-31,2021,10,6,Sunday,yes,23,Autumn,not_hol,not_hol,0.452,0.7895000000000029,0.6000000000000009,0.6000000000000009,0.6000000000000009,-0.7940730991499059,-0.23635544528643665,-0.5108256237659893,-0.5108256237659893,-0.5108256237659893
1467,2021-11-01 00:00:00+00:00,10.2,6.3,77.0,0.0,0.0,200.0,7.2,16.7,1014.6,4.0,0.05506,0.577,2021-11-01,2021,11,0,Monday,no,0,Autumn,not_hol,not_hol,0.577,0.5145000000000028,0.7186666666666675,0.7186666666666675,0.7186666666666675,-0.5499130124740376,-0.6645597237080272,-0.3303576356213579,-0.3303576356213579,-0.3303576356213579
1468,2021-11-01 01:00:00+00:00,10.1,6.6,79.0,0.0,0.0,170.0,7.2,14.8,1014.5,4.0,0.04392,1.097,2021-11-01,2021,11,0,Monday,no,1,Autumn,not_hol,not_hol,1.097,0.8370000000000029,0.7086666666666676,0.7086666666666676,0.7086666666666676,0.09257918129309317,-0.1779312084926583,-0.3443700087483523,-0.3443700087483523,-0.3443700087483523
1469,2021-11-01 02:00:00+00:00,9.5,6.6,82.0,0.0,0.0,170.0,7.2,14.8,1014.3,4.0,0.03895,0.828,2021-11-01,2021,11,0,Monday,no,2,Autumn,not_hol,not_hol,0.828,0.9625000000000028,0.8340000000000009,0.8340000000000009,0.8340000000000009,-0.18874212459687742,-0.038221212820194854,-0.18152187662338928,-0.18152187662338928,-0.18152187662338928
1470,2021-11-01 03:00:00+00:00,9.4,6.5,82.0,0.0,0.0,180.0,7.2,13.0,1014.4,4.0,0.03896,0.71,2021-11-01,2021,11,0,Monday,no,3,Autumn,not_hol,not_hol,0.71,0.7690000000000028,0.8783333333333342,0.8783333333333342,0.8783333333333342,-0.342490308946776,-0.26266430947648944,-0.12972910667478307,-0.12972910667478307,-0.12972910667478307
1471,2021-11-01 04:00:00+00:00,9.2,6.5,83.0,0.0,0.0,160.0,7.2,13.0,1014.2,4.0,0.0601,0.539,2021-11-01,2021,11,0,Monday,no,4,Autumn,not_hol,not_hol,0.539,0.6245000000000029,0.6923333333333342,0.6923333333333342,0.6923333333333342,-0.6180397080731398,-0.4708039494165,-0.3676877437741331,-0.3676877437741331,-0.3676877437741331
1472,2021-11-01 05:00:00+00:00,8.7,6.1,84.0,0.0,0.0,160.0,7.2,14.8,1014.3,4.0,0.05829,1.064,2021-11-01,2021,11,0,Monday,no,5,Autumn,not_hol,not_hol,1.064,0.801500000000003,0.7710000000000009,0.7710000000000009,0.7710000000000009,0.0620353909194527,-0.22127030693252567,-0.2600669054188064,-0.2600669054188064,-0.2600669054188064
1473,2021-11-01 06:00:00+00:00,7.9,5.5,85.0,0.0,0.0,170.0,7.2,14.8,1014.3,4.0,0.0752999999999999,1.449,2021-11-01,2021,11,0,Monday,no,6,Autumn,not_hol,not_hol,1.449,1.256500000000003,1.0173333333333343,1.0173333333333343,1.0173333333333343,0.3708736633385454,0.22833007800151225,0.01718482475410184,0.01718482475410184,0.01718482475410184
1474,2021-11-01 07:00:00+00:00,8.8,5.9,82.0,0.0,0.0,160.0,7.2,16.7,1014.4,4.0,0.08624,0.378,2021-11-01,2021,11,0,Monday,no,7,Autumn,not_hol,not_hol,0.378,0.9135000000000029,0.9636666666666676,0.9636666666666676,0.9636666666666676,-0.9728610833625494,-0.09047190316407251,-0.037009825633899755,-0.037009825633899755,-0.037009825633899755
1475,2021-11-01 08:00:00+00:00,10.3,6.3,76.0,0.0,0.0,140.0,10.8,16.7,1014.0,2.0,0.0831,0.503,2021-11-01,2021,11,0,Monday,no,8,Autumn,not_hol,not_hol,0.503,0.4405000000000029,0.7766666666666676,0.7766666666666676,0.7766666666666676,-0.6871651088823978,-0.8198448336058963,-0.25274402109049926,-0.25274402109049926,-0.25274402109049926
1476,2021-11-01 09:00:00+00:00,11.4,6.3,71.0,0.0,0.0,150.0,10.8,18.5,1013.6,2.0,0.08019,1.175,2021-11-01,2021,11,0,Monday,no,9,Autumn,not_hol,not_hol,1.175,0.8390000000000029,0.6853333333333342,0.6853333333333342,0.6853333333333342,0.16126814759612232,-0.17554457251492747,-0.3778499410751897,-0.3778499410751897,-0.3778499410751897
1477,2021-11-01 10:00:00+00:00,12.1,6.4,68.0,0.0,0.0,140.0,10.8,22.2,1013.1,1.0,0.07581,0.643,2021-11-01,2021,11,0,Monday,no,10,Autumn,not_hol,not_hol,0.643,0.9090000000000029,0.7736666666666675,0.7736666666666675,0.7736666666666675,-0.44161055474451766,-0.095410184804655,-0.2566141613758086,-0.2566141613758086,-0.2566141613758086
1478,2021-11-01 11:00:00+00:00,12.8,5.9,63.0,0.0,0.0,140.0,14.4,24.1,1012.6,1.0,0.07645,0.37,2021-11-01,2021,11,0,Monday,no,11,Autumn,not_hol,not_hol,0.37,0.5065000000000031,0.7293333333333343,0.7293333333333343,0.7293333333333343,-0.9942522733438669,-0.680230955293393,-0.3156244041083736,-0.3156244041083736,-0.3156244041083736
1479,2021-11-01 12:00:00+00:00,12.6,5.5,62.0,0.0,0.0,130.0,14.4,25.9,1011.9,1.0,0.07797,0.327,2021-11-01,2021,11,0,Monday,no,12,Autumn,not_hol,not_hol,0.327,0.34850000000000303,0.4466666666666676,0.4466666666666676,0.4466666666666676,-1.1177951080848836,-1.0541170487815499,-0.8059426747052876,-0.8059426747052876,-0.8059426747052876
1480,2021-11-01 13:00:00+00:00,12.3,4.5,59.0,0.0,0.0,140.0,14.4,25.9,1011.4,1.0,0.07956,0.182,2021-11-01,2021,11,0,Monday,no,13,Autumn,not_hol,not_hol,0.182,0.254500000000003,0.29300000000000087,0.29300000000000087,0.29300000000000087,-1.7037485919053417,-1.3684544429915477,-1.2275826699650667,-1.2275826699650667,-1.2275826699650667
1481,2021-11-01 14:00:00+00:00,10.8,3.3,60.0,0.0,0.0,150.0,14.4,24.1,1011.5,1.0,0.08426,0.261,2021-11-01,2021,11,0,Monday,no,14,Autumn,not_hol,not_hol,0.261,0.221500000000003,0.25666666666666754,0.25666666666666754,0.25666666666666754,-1.3432348716594436,-1.5073326894969332,-1.359977052802514,-1.359977052802514,-1.359977052802514
1482,2021-11-01 15:00:00+00:00,8.8,3.0,67.0,0.0,0.0,150.0,14.4,24.1,1011.8,1.0,0.08486,2.547,2021-11-01,2021,11,0,Monday,no,15,Autumn,not_hol,not_hol,2.547,1.404000000000003,0.9966666666666676,0.9966666666666676,0.9966666666666676,0.93491619599732,0.3393253056036215,-0.0033389012655137074,-0.0033389012655137074,-0.0033389012655137074
1483,2021-11-01 16:00:00+00:00,8.6,3.0,68.0,0.0,0.0,150.0,14.4,25.9,1012.0,1.0,0.09475,0.768,2021-11-01,2021,11,0,Monday,no,16,Autumn,not_hol,not_hol,0.768,1.6575000000000029,1.192000000000001,1.192000000000001,1.192000000000001,-0.26396554583446485,0.5053104430778822,0.1756325686431589,0.1756325686431589,0.1756325686431589
1484,2021-11-01 17:00:00+00:00,7.6,2.9,72.0,0.0,0.0,140.0,10.8,24.1,1012.1,1.0,0.0925199999999999,1.547,2021-11-01,2021,11,0,Monday,no,17,Autumn,not_hol,not_hol,1.547,1.1575000000000029,1.6206666666666676,1.6206666666666676,1.6206666666666676,0.43631757159092904,0.14626250697825455,0.4828375872258225,0.4828375872258225,0.4828375872258225
1485,2021-11-01 18:00:00+00:00,7.4,2.9,73.0,0.0,0.0,150.0,10.8,25.9,1012.1,1.0,0.0842,0.282,2021-11-01,2021,11,0,Monday,no,18,Autumn,not_hol,not_hol,0.282,0.9145000000000029,0.8656666666666676,0.8656666666666676,0.8656666666666676,-1.2658482080440236,-0.08937781115121353,-0.14425535598749725,-0.14425535598749725,-0.14425535598749725
1486,2021-11-01 19:00:00+00:00,7.6,3.1,73.0,0.0,0.0,170.0,14.4,25.9,1012.1,1.0,0.07992,1.822,2021-11-01,2021,11,0,Monday,no,19,Autumn,not_hol,not_hol,1.822,1.052000000000003,1.2170000000000007,1.2170000000000007,1.2170000000000007,0.5999347988377666,0.050693114315520905,0.19638881400539074,0.19638881400539074,0.19638881400539074
1487,2021-11-01 20:00:00+00:00,8.1,3.4,72.0,0.0,0.0,180.0,14.4,24.1,1012.3,1.0,0.07642,0.684,2021-11-01,2021,11,0,Monday,no,20,Autumn,not_hol,not_hol,0.684,1.253000000000003,0.9293333333333343,0.9293333333333343,0.9293333333333343,-0.3797973613595865,0.22554067591393365,-0.07328779576983116,-0.07328779576983116,-0.07328779576983116
1488,2021-11-01 21:00:00+00:00,7.9,3.6,74.0,0.0,0.0,180.0,14.4,24.1,1012.5,1.0,0.05839,1.688,2021-11-01,2021,11,0,Monday,no,21,Autumn,not_hol,not_hol,1.688,1.1860000000000028,1.3980000000000008,1.3980000000000008,1.3980000000000008,0.5235443961737654,0.1705863005755361,0.3350426438116191,0.3350426438116191,0.3350426438116191
1489,2021-11-01 22:00:00+00:00,7.3,3.4,76.0,0.0,0.0,180.0,14.4,27.8,1012.7,1.0,0.06007,1.074,2021-11-01,2021,11,0,Monday,no,22,Autumn,not_hol,not_hol,1.074,1.381000000000003,1.1486666666666678,1.1486666666666678,1.1486666666666678,0.071389996086673,0.32280787442715714,0.1386018494376292,0.1386018494376292,0.1386018494376292
1490,2021-11-01 23:00:00+00:00,6.9,3.3,78.0,0.0,0.0,170.0,14.4,25.9,1012.6,1.0,0.00663,1.756,2021-11-01,2021,11,0,Monday,no,23,Autumn,not_hol,not_hol,1.756,1.415000000000003,1.506000000000001,1.506000000000001,1.506000000000001,0.5630384952129249,0.347129531095203,0.40945712937770246,0.40945712937770246,0.40945712937770246
1491,2021-11-02 00:00:00+00:00,6.7,3.5,80.0,0.0,0.0,180.0,14.4,24.1,1012.6,1.0,0.00365,1.961,2021-11-02,2021,11,1,Tuesday,no,0,Autumn,3_natday,hol,1.961,1.858500000000003,1.597000000000001,1.597000000000001,1.597000000000001,0.6734545472142093,0.6197697107551714,0.46812686923287605,0.46812686923287605,0.46812686923287605
1492,2021-11-02 01:00:00+00:00,5.9,3.2,83.0,0.0,0.0,150.0,10.8,22.2,1012.5,1.0,0.00418,1.613,2021-11-02,2021,11,1,Tuesday,no,1,Autumn,3_natday,hol,1.613,1.787000000000003,1.7766666666666675,1.7766666666666675,1.7766666666666675,0.4780957991430718,0.5805382361772927,0.574738949509644,0.574738949509644,0.574738949509644
1493,2021-11-02 02:00:00+00:00,5.4,3.2,86.0,0.0,0.0,150.0,10.8,22.2,1012.6,1.0,0.00343,1.539,2021-11-02,2021,11,1,Tuesday,no,2,Autumn,3_natday,hol,1.539,1.5760000000000027,1.7043333333333344,1.7043333333333344,1.7043333333333344,0.43113285485674213,0.4548899914356891,0.5331740274297531,0.5331740274297531,0.5331740274297531
1494,2021-11-02 03:00:00+00:00,5.1,3.3,88.0,0.0,0.0,150.0,10.8,20.4,1012.5,1.0,0.00777,1.445,2021-11-02,2021,11,1,Tuesday,no,3,Autumn,3_natday,hol,1.445,1.4920000000000029,1.532333333333334,1.532333333333334,1.532333333333334,0.3681093215643955,0.400117501781571,0.4267916281559817,0.4267916281559817,0.4267916281559817
